series_id,series_name,quarters_seen,quarters_near_ceiling,quarters_below_90pct,max_on_loan_pct_nav,min_coverage
S000011056,Emerging Markets Portfolio,2,0,0,0.007265835171740682,1.0431420214778961
S000079041,John Hancock International High Dividend ETF,3,0,0,0.07930651192064957,1.0526802096589998
S000093585,AAM Todd International Intrinsic Value ETF,3,0,0,0.19233196609082623,1.0025840143548848
S000037495,ALPS Sector Dividend Dogs ETF,2,0,0,0.031606105889974014,1.0100026836588631
S000046395,Victory Multi-Cap Fund,1,0,0,0.003473939759874049,1.0216110019646365
S000087907,QQQ Plus Bond Alpha Portfolio,2,0,0,0.018312100347902528,1.0192569769489106
S000038342,MFS Equity Income Fund,2,0,0,0.011002773466691606,1.0273972602739727
S000093518,DF Tactical 30 ETF,2,0,0,0.03846281701551372,1.0281564752910783
S000090722,E*TRADE No Fee Total Market Index Fund,2,0,0,0.0035296870079660424,0.9931319861805132
S000014261,ProShares Ultra Communication Services,2,0,0,0.005555892271787922,1.0286225402504472
S000080072,Aristotle Core Income Fund,2,0,0,0.047930335395389406,1.0201804316706777
S000089963,Janus Henderson Transformational Growth ETF,2,0,0,0.019701789910936098,1.0204404172373829
S000023588,iShares Core 80/20 Aggressive Allocation ETF,2,0,0,0.13045997452673624,1.006339144215531
S000010408,Janus Henderson Global Technology and Innovation Portfolio,2,0,0,0.00708210508565798,1.020312361402831
S000023750,Empower U.S. Government Securities Fund,2,0,0,0.00641127423541311,1.0201968130701589
S000050775,ProShares S&P 500 Ex-Energy ETF,2,0,0,0.00017041393140656096,1.0221222466677908
S000086049,JPMorgan Fundamental Data Science Large Core ETF,1,0,0,0.004810001578758761,1.0208927782197472
S000077903,JPMorgan SmartRetirement Blend 2065 Fund,1,0,0,0.004906587608235065,1.0212175911756982
S000082812,FundX Flexible ETF,1,0,0,0.10515266265135777,1.0138356588383088
S000016885,VanEck Russia ETF,1,0,0,,
S000036904,Global X SuperIncome Preferred ETF,1,0,0,0.015493253565468563,1.006990014006944
S000063743,Fidelity SAI Emerging Markets Low Volatility Index Fund,1,0,0,8.27211654363584e-06,1.0594382681229615
S000079689,Fidelity Disruptive Technology ETF,1,0,0,0.006267562441305987,1.0562700343722242
S000089786,T. Rowe Price Hedged Equity ETF,1,0,0,0.01752418515303831,0.9963325183374083
S000091480,RJ Eagle GCM Dividend Select Income ETF,1,0,0,0.004916901457897567,0.9960347432024169
S000014085,Principal Capital Appreciation Account,1,0,0,0.0029802813049918946,0.9766146817425757
S000009517,Royce Smaller-Companies Growth Fund,4,0,0,0.06437693515832454,0.9895414797439004
S000010994,CVT Nasdaq-100 Index Portfolio,4,0,0,0.006033070554082158,0.991562606838085
S000011089,Morgan Stanley Discovery Portfolio,4,0,0,0.28361666693121823,1.0220193651418716
S000011113,SSGA Growth ETF Portfolio,4,0,0,0.2971324911869667,1.0210546709018393
S000031509,TOPS Managed Risk Growth ETF Portfolio,4,0,0,0.16469482320852963,1.0210398216956156
S000072999,Avantis Real Estate ETF,4,0,0,0.02504464432004469,1.0519261129466324
S000005367,Nuveen Small Cap Blend Index Fund,4,0,0,0.06867476263623516,0.9802425502103724
S000009868,AMG GW&K ESG Bond Fund,4,0,0,0.10188560257504573,1.0280517706601344
S000022901,VanEck Africa Index ETF,4,0,0,0.1206209143204024,1.0514766864687421
S000025035,NVIT Investor Destinations Capital Appreciation Fund,4,0,0,0.06258744360854276,1.0205091570509301
S000051577,SPDR FactSet Innovative Technology ETF,4,0,0,0.10476484981721684,0.9806876434115169
S000077485,Avantis Inflation Focused Equity ETF,4,0,0,0.007022451261312657,1.0169433204337306
S000010709,JNL Multi-Manager Emerging Markets Equity Fund,4,0,0,0.037197590247084536,1.0453520249896764
S000011107,Invesco Comstock Portfolio,4,0,0,0.09031793673496802,1.0246790224512514
S000011125,Brighthouse/Wellington Large Cap Research Portfolio,4,0,0,0.1051174009501767,1.0225385203069381
S000020001,Moderate Allocation Fund,4,0,0,0.0779683433310991,1.0119331441683
S000044695,Multimanager Technology Portfolio,4,0,0,0.03489421389950518,1.0242283000881078
S000004266,iShares MSCI Emerging Markets ETF,4,0,0,0.027773458223367936,1.0524151697979127
S000008406,Fidelity Specialized High Income Central Fund,4,0,0,0.11120943710150348,1.0299864665956615
S000008703,VOYA GROWTH AND INCOME PORTFOLIO,1,0,0,0.007991024728780402,1.0375742871387366
S000009322,Goldman Sachs Small/Mid Cap Growth Fund,4,0,0,0.007139377103542894,1.0037171962847424
S000050385,First Trust Nasdaq Cybersecurity ETF,4,0,0,0.08561251802151744,1.015465417009195
S000052995,JNL/DoubleLine Emerging Markets Fixed Income Fund,4,0,0,,
S000067906,Shelton Emerging Markets Fund,3,0,0,0.03064015741550306,1.0369627054394905
S000083879,Direxion Daily AI and Big Data Bull 2X Shares,3,0,0,0.014452397591205405,1.0228754032302456
S000007022,Fidelity Mega Cap Stock Fund,4,0,0,0.01564092673972498,1.0395980592322291
S000007724,VIP Contrafund Portfolio,4,0,0,0.008641898375708265,0.9948206108358648
S000009329,Goldman Sachs Small Cap Equity Insights Fund,4,0,0,0.013570260951050472,0.9820251941359192
S000067917,THRIVENT MID CAP GROWTH FUND,3,0,0,0.01475601892220482,1.0136633839055984
S000083494,Cambria Micro and SmallCap Shareholder Yield ETF,3,0,0,0.031089913273245666,1.0254417872802255
S000000956,ENHANCED U.S. LARGE COMPANY PORTFOLIO,4,0,0,0.018669753685977883,1.015339048949248
S000002087,"T. Rowe Price Growth Stock Fund, Inc.",3,0,0,0.0025521487102315517,0.9928882911521376
S000004118,Corporate Bond Portfolio,4,0,0,0.012772303854275914,1.0172819004737248
S000005114,Fidelity Advisor Stock Selector Mid Cap Fund,4,0,0,0.04438473235269673,0.9753737558012993
S000010494,Janus Henderson Global Life Sciences Fund,3,0,0,0.004258552340929382,1.0228921444566166
S000026029,Mid-Cap Value Portfolio,4,0,0,0.01890325504832366,1.0192636142988032
S000027810,Invesco Growth and Income Fund,4,0,0,0.009854952012524489,1.0500446502123348
S000035885,iShares MSCI Global Metals & Mining Producers ETF,4,0,0,0.02737043969851152,1.0286464380259244
S000037225,Victory Cornerstone Moderately Conservative Fund,4,0,0,0.056257562723397166,1.0219255830246232
S000066401,iShares iBonds Dec 2029 Term Corporate ETF,4,0,0,0.054408637451998594,1.029932041606256
S000001740,JNL/PPM America High Yield Bond Fund,4,0,0,,
S000003604,THE HARTFORD CAPITAL APPRECIATION FUND,4,0,0,0.0063926699837945624,1.0030559936908516
S000006511,BlackRock Bond Income Portfolio,4,0,0,0.019353680451612565,1.023031973402437
S000006976,SPDR(R) Dow Jones REIT ETF,4,0,0,0.015124076557823114,1.0250148412316116
S000026500,Nuveen Bond Index Fund,4,0,0,0.007753359935722285,1.0273439096548416
S000049575,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,4,0,0,0.05303740353646268,1.035007758657459
S000071123,JNL Emerging Markets Index Fund,4,0,0,0.009658783067666868,1.059101062020151
S000077598,NYLI Candriam U.S. Mid Cap Equity ETF,4,0,0,0.040648753027237236,0.9771757090116021
S000081807,Fidelity Enhanced Small Cap ETF,4,0,0,0.06959861869465253,1.005265459308322
S000005416,NVIT S&P 500 Index Fund,4,0,0,0.05383321870531621,1.0221094209333543
S000014248,ProShares Ultra Russell2000,4,0,0,0.021788561560275265,1.0344056998828572
S000039569,AMG TimesSquare International Small Cap Fund,4,0,0,0.08932681969346086,1.022751207094008
S000000096,"BNY Mellon Worldwide Growth Fund, Inc.",3,0,0,0.009877415650363059,1.0307223243510957
S000006502,Baillie Gifford International Stock Portfolio,4,0,0,0.06614761647791305,1.0440711977208874
S000000255,Invesco Real Estate Fund,4,0,0,0.1030346470444803,1.0228012709810055
S000001345,THRIVENT MID CAP STOCK FUND,3,0,0,0.009399999577169738,0.9876065065840434
S000003798,Precious Metals Fund,1,0,0,1.4401832577638394e-06,1.0041551246537397
S000005581,Putnam Large Cap Value Fund,4,0,0,0.00414139907830714,1.0207391325801236
S000019901,Schwab Fundamental International Small Equity Index Fund,4,0,0,0.010007554659491654,1.0505241423183094
S000061573,Pacer Data & Infrastructure Real Estate ETF,3,0,0,0.09762261634061979,0.9903789459440584
S000061654,Donoghue Forlines Tactical Allocation Fund,4,0,0,0.26689477019061897,1.0204559044508597
S000064645,Invesco Active Allocation Fund,4,0,0,0.019617785093502108,1.020384310819024
S000072470,Invesco PHLX Semiconductor ETF,4,0,0,0.07287204633528206,1.020757971823261
S000081601,Fidelity Equity Growth K6 Fund,4,0,0,0.01123517994179344,0.9849977269283224
S000089153,John Hancock Core Plus Bond ETF,4,0,0,0.009725506245022997,1.0202900268312094
S000007594,VY(R) JPMORGAN MID CAP VALUE PORTFOLIO,3,0,0,0.007142860473597441,1.0084967705069336
S000025889,Janus Henderson Global Real Estate Fund,4,0,0,0.01525961021339116,1.0209870316032816
S000060180,JPMorgan USD Emerging Markets Sovereign Bond ETF,1,0,0,0.001123214362395232,1.0205218119957735
S000073434,Janus Henderson Corporate Bond ETF,4,0,0,0.07067304113521708,1.0197593661351854
S000085643,Innovator Hedged Nasdaq-100 ETF,4,0,0,0.0878883378259155,1.0075627164357748
S000003685,Mid-Cap 1.5x Strategy Fund,1,0,0,0.008525515460240619,1.0189425481902976
S000011093,JPMorgan Core Bond Portfolio,4,0,0,0.07972655036852835,1.020993677398102
S000053083,SPDR MSCI EAFE Fossil Fuel Reserves Free ETF,4,0,0,0.0826982595065049,1.049410499190783
S000077486,Avantis All Equity Markets ETF,3,0,0,0.0014029150332716242,1.018568973466907
S000003665,MassMutual Mid Cap Growth Fund,4,0,0,0.07915899184446196,1.0193054025601618
S000006508,Jennison Growth Portfolio,4,0,0,0.04636484174595847,1.020470876590686
S000009174,EQ/Large Cap Core Managed Volatility Portfolio,4,0,0,0.016789800022525583,1.0226221965497715
S000025795,ATM Large Cap Managed Volatility Portfolio,4,0,0,0.0027676766606349315,1.0137907631641776
S000028542,NYLI WMC International Research Equity Fund,4,0,0,0.0194047155089959,1.043346590947008
S000063381,UBS Engage For Impact Fund,4,0,0,0.06669539052429449,1.034549968825886
S000005402,NVIT International Equity Fund,4,0,0,0.07750823604454375,1.049950616679786
S000012387,WisdomTree U.S. AI Enhanced Value Fund,4,0,0,0.0288659518271423,1.0086981987899664
S000012960,Emerging Markets Social Core Equity Portfolio,4,0,0,0.06764315856900402,1.055830726862028
S000078983,Sprott Lithium Miners ETF,4,0,0,0.26700075470862705,1.0598197048408151
S000013128,Invesco Dorsey Wright Consumer Cyclicals Momentum ETF,3,0,0,0.24874704975408723,1.0226398666191454
S000020421,DFA Selectively Hedged Global Fixed Income Portfolio,4,0,0,0.0033713441075760926,1.0199349476451351
S000042248,Dunham Floating Rate Bond Fund,4,0,0,0.028357911674028995,1.0182607569544606
S000058424,Xtrackers High Beta High Yield Bond ETF,4,0,0,0.09101161400034062,1.037470535837935
S000061992,JPMorgan BetaBuilders Canada ETF,4,0,0,0.046804835579681174,1.0500894247078782
S000069122,BlackRock LifePath ESG Index Retirement Fund,4,0,0,0.3224031714899207,1.0096953262966428
S000081672,Invesco BulletShares 2033 Corporate Bond ETF,4,0,0,0.04785048925002215,1.0250786222482664
S000000695,MFS Massachusetts Investors Growth Stock Fund,4,0,0,0.009869743486054804,1.050709843129291
S000003023,Invesco Bloomberg MVP Multi-Factor ETF,3,0,0,0.01589471701348565,1.0207466566882795
S000003697,Russell 2000 1.5x Strategy Fund,1,0,0,,
S000004309,iShares S&P Mid-Cap 400 Value ETF,4,0,0,0.033690158906866635,0.9439533264703156
S000005516,Schwab Small-Cap Equity Fund,4,0,0,0.004743094419407797,1.0236220472440944
S000006888,Franklin Small-Mid Cap Growth Fund,3,0,0,0.004593393240380668,1.0230179028132993
S000013120,Invesco RAFI US 1500 Small-Mid ETF,3,0,0,0.31105552950646076,1.0266719949635659
S000017666,VIP Strategic Income Portfolio,4,0,0,0.014636776769903503,0.9390959958156333
S000045406,JPMorgan Diversified Return International Equity ETF,4,0,0,0.022535042405248073,1.0506445464873388
S000054519,Fidelity Series Long-Term Treasury Bond Index Fund,1,0,0,0.004688314232653129,1.0249681652544222
S000002176,BlackRock Natural Resources Trust,3,0,0,0.029278273001382908,1.0524284715750234
S000003752,NASDAQ-100 2x Strategy Fund,2,0,0,0.0022526802137491876,1.0004647635821042
S000006245,DWS Capital Growth VIP,3,0,0,0.0031638957963335064,1.0100479049401496
S000012432,VANGUARD STRATEGIC SMALL-CAP EQUITY FUND,4,0,0,0.0030892121126028034,0.9778557234717228
S000028743,Dunham Dynamic Macro Fund,4,0,0,0.09420257504522143,1.0204494015823058
S000030015,VANGUARD S&P MID-CAP 400 VALUE INDEX FUND,4,0,0,0.0023807135406315135,1.0534867599488453
S000069698,Invesco NASDAQ 100 Index Fund,4,0,0,0.022666552945624408,1.0203214825233198
S000009222,VanEck VIP Global Resources Fund,4,0,0,0.06786340566963787,0.9990743376613902
S000047885,ProShares Russell 2000 Dividend Growers ETF,4,0,0,0.008872288382149162,1.0208197215660653
S000001732,JNL/WMC Global Real Estate Fund,3,0,0,0.033280341428933484,1.0409688744043077
S000006027,Fidelity 500 Index Fund,4,0,0,0.0027699802861113993,1.009168700487786
S000045386,SPDR MSCI EAFE StrategicFactors ETF,4,0,0,0.054867140596710724,1.0491203405761256
S000057610,IMGP High Income Fund,4,0,0,0.04104217950404524,1.0177872557425771
S000074150,American Century Select High Yield ETF,4,0,0,0.03534204285754114,1.020190411584902
S000004057,Calamos High Income Opportunities Fund,4,0,0,0.09571103143710272,1.0223784132380074
S000040181,ProShares DJ Brookfield Global Infrastructure ETF,4,0,0,0.061654628414312664,1.0509828973099935
S000055737,John Hancock Multifactor Developed International ETF,4,0,0,0.03177580829654868,1.0513350599555455
S000002128,"T. Rowe Price Corporate Income Fund, Inc.",4,0,0,0.046133951415780264,0.9114664826260849
S000003856,JPMorgan Large Cap Growth Fund,4,0,0,0.0016473012944317013,1.020062127879886
S000004186,Undiscovered Managers Behavioral Value Fund,4,0,0,0.017403482697255564,1.0227665040042162
S000004313,iShares Core S&P Small-Cap ETF,4,0,0,0.0552803073518571,0.9903179279153207
S000004325,iShares U.S. Industrials ETF,4,0,0,0.007307685018389031,0.9669542064225869
S000022631,SPDR(R) Bloomberg Emerging Markets Local Bond ETF,4,0,0,0.019191285050798566,1.0120830195339447
S000035383,iShares MSCI Denmark ETF,4,0,0,0.06096785183245401,1.0122429698516215
S000041383,Virtus Small-Cap Fund,3,0,0,0.009134785983677325,1.0112814890036081
S000043104,Matson Money Fixed Income VI Fund,3,0,0,0.316287408274677,1.0210978202667869
S000057282,Fidelity Diversified International K6 Fund,4,0,0,0.009796202792209788,1.0551165247304954
S000065161,VictoryShares US Small Mid Cap Value Momentum ETF,4,0,0,0.05073197998068455,1.031631011126993
S000083437,Polen Capital International Growth ETF,3,0,0,0.026277664145454346,1.0377990402237804
S000017462,VOYA INVESTMENT GRADE CREDIT FUND,3,0,0,0.03707958596536511,1.0320120867440035
S000041439,Victory Target Retirement 2060 Fund,4,0,0,0.009181587553513013,1.0206684513218598
S000053738,T. Rowe Price Global Consumer Fund,2,0,0,0.004016777263882042,1.021923831026083
S000065418,iShares ESG MSCI USA Leaders ETF,2,0,0,0.0016128590209514837,1.0164953572240407
S000077267,Amplify Natural Resources Dividend Income ETF,4,0,0,0.09352100801523372,1.017718522060232
S000088120,Morgan Stanley Pathway Small-Mid Cap Equity ETF,4,0,0,0.010000301525809148,1.021413419377121
S000000234,Invesco EQV Emerging Markets All Cap Fund,4,0,0,0.10671651602380135,1.0213975241377171
S000001341,THRIVENT CONSERVATIVE ALLOCATION FUND,4,0,0,0.014503137944864162,1.0205704296540705
S000005913,Schwab Total Stock Market Index Fund,4,0,0,0.0013981716832601639,1.0341946290330102
S000007108,Fidelity China Region Fund,4,0,0,0.00813407890520622,1.050641030224701
S000008531,VOYA MULTI-MANAGER INTERNATIONAL SMALL CAP FUND,4,0,0,0.008685622059696783,1.0637715807858887
S000017464,AZL Small Cap Stock Index Fund,4,0,0,0.014909515724282276,1.0241414252797723
S000050278,Nuveen Short Term Bond Index Fund,4,0,0,0.003032775929553964,1.0245622423469118
S000059721,BNY Mellon Core Plus Fund,4,0,0,0.018061431018543354,1.0370713340276594
S000005321,Fidelity Advisor Biotechnology Fund,4,0,0,0.07545294178644607,0.9660398585700736
S000029393,MassMutual Total Return Bond Fund,1,0,0,0.0034485437131235057,1.0231408121518908
S000041099,Nationwide NYSE Arca Tech 100 Index Fund,4,0,0,0.05396369835755668,1.02068915882748
S000004127,Discovery Portfolio,4,0,0,0.019647855116048774,1.0087120505911096
S000009054,EQ/Large Cap Growth Index Portfolio,4,0,0,0.0029988542338645475,1.0155029661701531
S000009506,Royce Micro-Cap Fund,4,0,0,0.03539793552256905,1.0218524552685924
S000012198,Nuveen Core Plus Bond Fund,4,0,0,0.023520078021871726,1.0264913978353638
S000017171,Calvert Global Energy Solutions Fund,4,0,0,0.11319074199341758,1.049510390978266
S000025801,ATM Small Cap Managed Volatility Portfolio,4,0,0,0.08408189464126761,1.0257924273647052
S000041784,Renaissance IPO ETF,4,0,0,0.09928673660401771,0.9889556614317075
S000052852,RiverFront Dynamic US Dividend Advantage ETF,4,0,0,0.09475074699815673,1.026553589361005
S000064646,Invesco Select Risk: High Growth Investor Fund,4,0,0,0.002026805368906802,1.0204304592375457
S000072257,Pacer Metaurus US Large Cap Dividend Multiplier 400 ETF,3,0,0,0.018648119065079124,1.0017725718722321
S000079628,Voya VACS Series EME Fund,4,0,0,0.04223653568110718,1.0347958621842213
S000002932,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,4,0,0,0.015817187394505168,1.0934834055117286
S000013700,iShares Intermediate Government/Credit Bond ETF,4,0,0,0.007179398055635191,1.0164643544338827
S000015657,BNY Mellon International Stock Fund,2,0,0,0.007679328596269321,1.0461007297798661
S000030172,First Trust Indxx NextG ETF,4,0,0,0.04036255047110003,1.0297165193779974
S000042771,Transamerica Floating Rate,4,0,0,0.010195077632438591,1.0236340025432547
S000044285,Janus Henderson Multi-Sector Income Fund,4,0,0,0.013838408823782946,1.0204852622751306
S000053167,Transamerica BlackRock iShares Edge 100 VP,4,0,0,0.16562083518902238,1.006860647158205
S000057281,Fidelity Mid Cap Value K6 Fund,4,0,0,0.01926751165182613,1.0192809523846253
S000066581,Inspire International ETF,2,0,0,0.019515847187984763,1.0506718484416575
S000066706,Pacer Trendpilot US Bond ETF,2,0,0,0.0576735355555553,1.0210166310246973
S000004307,iShares Core S&P Mid-Cap ETF,4,0,0,0.05054849639050297,1.0071942289938276
S000006246,DWS Global Small Cap VIP,4,0,0,0.030531644605942897,1.0217965267688875
S000007102,Fidelity Emerging Asia Fund,4,0,0,0.04274903775167609,0.9899689024114146
S000043433,Lifestyle Blend Aggressive Portfolio,4,0,0,0.016506991202416995,1.0209102946736985
S000054097,Fidelity Total International Index Fund,4,0,0,0.011518150544137806,1.0693489484843268
S000054682,Transamerica Large Growth,2,0,0,0.020537196336357987,0.9601797448980881
S000057202,Franklin U.S. Small Cap Multifactor Index ETF,3,0,0,0.020711021766648362,1.0104901117798797
S000078089,EA Bridgeway Omni Small-Cap Value ETF,4,0,0,0.0723531200949356,1.0155014051817306
S000085277,Direxion Daily Uranium Industry Bull 2X Shares,3,0,0,0.29802110829024975,1.0203103731967442
S000009597,Investment Co of America,4,0,0,0.003310455402400148,1.0403882982779558
S000011499,BNY Mellon Small/Mid Cap Growth Fund,4,0,0,0.21578459979236764,0.9837119137706173
S000012949,THE HARTFORD BALANCED INCOME FUND,4,0,0,0.014821855529146966,1.0344406537711524
S000019980,Diversified Income Fund,4,0,0,0.07591733293157814,1.0209970609739387
S000031507,TOPS Managed Risk Balanced ETF Portfolio,4,0,0,0.18447812277238418,1.021529393627223
S000071547,AdvisorShares Restaurant ETF,4,0,0,0.17639819964840395,0.9946285204239214
S000082248,Eaton Vance Ultra-Short Income ETF,4,0,0,0.10820871257410176,1.0204771552805039
S000007571,VALUE LINE CAPITAL APPRECIATION FUND INC,4,0,0,0.0836325198597889,1.0201659744196885
S000009633,New World Fund Inc,4,0,0,0.0033468190960153177,1.053364268721756
S000033312,FlexShares Morningstar US Market Factor Tilt Index Fund,4,0,0,0.1415706636304614,1.0255271498414178
S000050231,VanEck Oil Refiners ETF,4,0,0,0.052795925001740435,1.0285605731823226
S000062125,FlexShares High Yield Value - Scored Bond Index Fund,4,0,0,0.2677291749723932,1.0216879626204314
S000064055,1290 VT Moderate Growth Allocation Portfolio,4,0,0,0.28110147549126735,1.0210688734594264
S000067260,BNY Mellon US Large Cap Core Equity ETF,4,0,0,0.0059321601454254465,0.9992199264891263
S000070903,Dimensional U.S. Core Equity 2 ETF,4,0,0,0.03997997406317916,1.0242784508607587
S000009145,EQ/Equity 500 Index Portfolio,4,0,0,0.0017270522559229948,1.020175337181231
S000030618,International Advantage Portfolio,2,0,0,0.005022378229577388,1.0333575054387216
S000055721,Nuveen Quant International Small Cap Equity Fund,4,0,0,0.032778754486924556,1.0412332926042351
S000067261,BNY Mellon US Mid Cap Core Equity ETF,4,0,0,0.07825403035031167,0.9924635434579413
S000014083,Equity Income Account,3,0,0,0.005842557421326064,0.9799975379051921
S000017343,First Trust Multi Cap Growth AlphaDEX Fund,4,0,0,0.03831491890372855,0.9902618324253687
S000026422,Fidelity Series Global ex U.S. Index Fund,4,0,0,0.023849815675878457,1.0573819603573098
S000042011,Xtrackers International Real Estate ETF,4,0,0,0.09880791669924012,1.0619832897789645
S000067904,ICON Natural Resources and Infrastructure Fund,3,0,0,0.09087278886205515,1.0728859189824362
S000091689,Grayscale Bitcoin Adopters ETF,4,0,0,0.07428562805132759,0.9736962345975351
S000000203,Invesco V.I. Core Equity Fund,3,0,0,0.02824650229893932,1.0204305960488722
S000003597,THE HARTFORD SMALL COMPANY FUND,4,0,0,0.010041387143639993,0.9712094222578181
S000005511,Putnam Convertible Securities Fund,4,0,0,0.02295551716157638,1.0189982728842832
S000014995,T. Rowe Price Overseas Stock Fund,4,0,0,0.039685967608401665,1.0248311029816328
S000019398,Fidelity Total International Equity Fund,4,0,0,0.007871640926701902,1.04777666283627
S000049573,iShares MSCI Intl Value Factor ETF,4,0,0,0.006202612040488788,1.0077158633165264
S000051327,T. Rowe Price Small-Cap Index Fund,4,0,0,0.11130718184311773,0.987079393010114
S000075322,Goldman Sachs MarketBeta U.S. 1000 Equity ETF,4,0,0,0.0009405279060928624,1.0119727998566572
S000076555,AAM Transformers ETF,4,0,0,0.13627236224809358,1.0001546684602933
S000081825,VanEck Office and Commercial REIT ETF,4,0,0,0.21162965675084358,1.0158144301722605
S000001346,THRIVENT MODERATE ALLOCATION FUND,4,0,0,0.003028362653221528,1.0221083018455432
S000007154,Fidelity Value Discovery Fund,4,0,0,0.019671125638167652,1.0092052291490476
S000021224,Voya RussellTM Small Cap Index Portfolio,4,0,0,0.2058540763878845,0.9850872207366912
S000032043,DWS Enhanced Commodity Strategy Fund,4,0,0,0.009628480847288791,1.0291088798268906
S000045671,International Small Company Fund,4,0,0,0.022596287275167146,0.9878537476235165
S000047644,iShares MSCI ACWI Low Carbon Target ETF,4,0,0,0.011335409295382102,1.0386953723685184
S000058490,JNL/PIMCO Income Fund,4,0,0,0.0016880102955374827,1.0289895072536404
S000060842,Invesco BulletShares 2025 High Yield Corporate Bond ETF,1,0,0,0.04773657974937814,1.0246528903895724
S000065160,VictoryShares Core Intermediate Bond ETF,4,0,0,0.0070928483014668225,1.0221513222041607
S000007569,"Value Line Small Cap Opportunities Fund, Inc.",4,0,0,0.13336614924203508,1.019513108459373
S000084885,Brandes International Equity Fund,1,0,0,0.03792451601935812,1.0626851999103897
S000058488,JNL/GQG Emerging Markets Equity Fund,4,0,0,0.024723240668725884,1.033187683053814
S000055943,Equity Income Portfolio,1,0,0,0.022380382325593216,1.02020793997959
S000002762,Oakmark International Fund,1,0,0,0.0008116789690980038,1.050708347794085
S000012894,Victory Aggressive Growth Fund,3,0,0,0.0006155980366338472,1.0220437450136162
S000005779,Mid Cap Value Fund,4,0,0,0.0011390579537649652,1.0483455961678847
S000001751,JNL/T. Rowe Price Value Fund,4,0,0,0.008222554972873894,1.0166420614682594
S000063090,VanEck Morningstar Global Wide Moat ETF,3,0,0,0.03270667297559408,1.051633716678569
S000080096,Transamerica International Sustainable Equity,1,0,0,0.026674007425179138,1.0994220175343485
S000004911,GMO Emerging Markets Fund,4,0,0,0.017919277993127543,1.0337574588819416
S000009432,NYLI VP Schroders Mid Cap Opportunities Portfolio,4,0,0,0.006913901002538137,1.0171219938522829
S000000354,BNY Mellon International Core Equity Fund,2,0,0,0.027703049122460032,1.0246911713072486
S000003586,THE HARTFORD INTERNATIONAL OPPORTUNITIES FUND,4,0,0,0.025512979159736396,1.0015308124062539
S000084804,HARTFORD SMALL CAP GROWTH HLS FUND,4,0,0,0.027567290495528713,0.9490184774946074
S000090636,iShares iBonds Dec 2035 Term Corporate ETF,4,0,0,0.15017277022140255,1.0374829199943552
S000007441,Franklin Floating Rate Master Series,3,0,0,0.008968547636293907,1.023885918003565
S000085472,VictoryShares WestEnd Economic Cycle Bond ETF,2,0,0,0.0009490774885153108,1.0208831015006359
S000044265,Navigator Tactical Fixed Income Fund,3,0,0,0.03762961758671708,1.020255202600695
S000004401,GROWTH PORTFOLIO,2,0,0,0.0012403214940004438,1.0443625053552938
S000003585,THE HARTFORD INTERNATIONAL GROWTH FUND,3,0,0,0.04866035829536993,1.0318283032229256
S000045639,iShares Currency Hedged MSCI Emerging Markets ETF,3,0,0,0.12086859239463602,1.0125385189926321
S000079470,AB Disruptors ETF,3,0,0,0.02690433969200685,1.019816591124697
S000025872,Ultra-Short Fixed Income Fund,3,0,0,0.0019235689014262863,1.0186196650071537
S000003123,Touchstone Strategic Trust-Touchstone Non-US Equity Fund,3,0,0,0.04539656198597107,1.0207207207207207
S000012478,First Trust NYSE Arca Biotechnology Index Fund,3,0,0,0.050241570142968754,0.9941130529856993
S000021177,Virtus KAR Equity Income Fund,3,0,0,0.027967130672158547,1.026737369898163
S000000299,BNY Mellon Institutional S&P 500 Stock Index Fund,3,0,0,0.014418749385735936,1.0319097387675995
S000004058,Calamos Select Fund,1,0,0,0.011858575838040383,1.0355028769823438
S000062396,VanEck Durable High Dividend ETF,2,0,0,0.003820333343218514,1.0117288441392156
S000001114,AMG Montrusco Bolton Large Cap Growth Fund,1,0,0,0.020245955197605213,0.9480911534456773
S000032439,Western Asset Management Government Income Portfolio,3,0,0,0.05617363769086265,1.0201710658028744
S000001261,U.S. Government Fund,1,0,0,0.00035230675519580887,1.0212118943712019
S000009359,Goldman Sachs Variable Insurance Trust International Equity Insights Fund,2,0,0,0.004109247579003941,1.0524764459003295
S000025893,Janus Henderson Forty Fund,1,0,0,0.00014191272474492567,1.025763358778626
S000035055,U.S. Growth Fund,1,0,0,0.0006123114814082266,1.0213718396136895
S000050251,Victory Target Managed Allocation Fund,2,0,0,0.03001549503077498,1.0208461066830177
S000077074,Xtrackers S&P 500 Value Scored & Screened ETF,1,0,0,0.00014818839431005626,1.014935034910066
S000088874,Capital Group U.S. Small and Mid Cap ETF,2,0,0,0.0018278642263023837,0.9187854022195144
S000093536,Fidelity Flex International Focused Index Fund,1,0,0,0.00014984534084187373,1.0780753517930095
S000010707,JNL/T. Rowe Price Short-Term Bond Fund,2,0,0,0.0030125782969255372,1.0197863121573236
S000080638,Global X 1-3 Month T-Bill ETF,1,0,0,0.03446796650642363,1.0199227536194304
S000080056,Aristotle Portfolio Optimization Conservative Fund,2,0,0,0.05054691496847389,1.0202107510335934
S000063382,UBS Sustainable Development Bank Bond Fund,2,0,0,0.009046362269581094,1.020494377355917
